DATE SYMBOL CUSIP
2020-12-01 LCG 66538H385
2020-12-01 LEVI 52736R102
2020-12-01 MSOS 00768Y453
2020-12-01 NUGT 25460G781
2020-12-01 SOXS 25460G690
2020-12-01 SPUS 886364801
2020-12-01 TBF 74347X849
2020-12-01 TCHP 87283Q107
2020-12-01 TMF 25459W540
2020-12-01 TMV 25460G849
2020-12-02 AHT 044103877
2020-12-02 ASHR 233051879
2020-12-02 BATT 032108805
2020-12-02 CHFWU G2445M129
2020-12-02 CNBS 032108854
2020-12-02 DFAI 25434V203
2020-12-02 DFAU 25434V104
2020-12-02 DRIP 25460G658
2020-12-02 DUST 25460G880
2020-12-02 EASG 233051218
2020-12-02 ECLN 33738D705
2020-12-02 EWI 46434G830
2020-12-02 FIDU 316092709
2020-12-02 FOVL 46435U333
2020-12-02 H 448579102
2020-12-02 HPR 43114K207
2020-12-02 HYLN 449109107
2020-12-02 IDNA 46435U192
2020-12-02 LABD 25460G716
2020-12-02 LEVI 52736R102
2020-12-02 MSOS 00768Y453
2020-12-02 NUGT 25460G781
2020-12-02 RYE 46137V365
2020-12-02 RZV 46137V167
2020-12-02 SOXS 25460G690
2020-12-02 SPUS 886364801
2020-12-02 TBF 74347X849
2020-12-02 TCHP 87283Q107
2020-12-02 TMF 25459W540
2020-12-02 TMV 25460G849
2020-12-03 ASHR 233051879
2020-12-03 BATT 032108805
2020-12-03 CASU 147151203
2020-12-03 CHFWU G2445M129
2020-12-03 CNBS 032108854
2020-12-03 DFAI 25434V203
2020-12-03 DFAU 25434V104
2020-12-03 DRIP 25460G658
2020-12-03 DUST 25460G880
2020-12-03 EASG 233051218
2020-12-03 ECLN 33738D705
2020-12-03 EWI 46434G830
2020-12-03 FIDU 316092709
2020-12-03 FOVL 46435U333
2020-12-03 FSMD 316092527
2020-12-03 H 448579102
2020-12-03 HPR 43114K207
2020-12-03 HYLN 449109107
2020-12-03 IDNA 46435U192
2020-12-03 JDST 25460G807
2020-12-03 KCE 78464A771
2020-12-03 LABD 25460G716
2020-12-03 LEVI 52736R102
2020-12-03 MSOS 00768Y453
2020-12-03 NUGT 25460G781
2020-12-03 RYE 46137V365
2020-12-03 RZV 46137V167
2020-12-03 SOXS 25460G690
2020-12-03 SPUS 886364801
2020-12-03 TBF 74347X849
2020-12-03 TCHP 87283Q107
2020-12-03 TMF 25459W540
2020-12-04 BATT 032108805
2020-12-04 CASU 147151203
2020-12-04 CHFWU G2445M129
2020-12-04 CNBS 032108854
2020-12-04 DFAI 25434V203
2020-12-04 DFAU 25434V104
2020-12-04 DRIP 25460G658
2020-12-04 DUST 25460G880
2020-12-04 EASG 233051218
2020-12-04 ECLN 33738D705
2020-12-04 EWI 46434G830
2020-12-04 FIDU 316092709
2020-12-04 FOVL 46435U333
2020-12-04 FSMD 316092527
2020-12-04 HPR 43114K207
2020-12-04 HYLN 449109107
2020-12-04 IDNA 46435U192
2020-12-04 JDST 25460G807
2020-12-04 KCE 78464A771
2020-12-04 KOLD 74347W387
2020-12-04 LABD 25460G716
2020-12-04 LEVI 52736R102
2020-12-04 MSOS 00768Y453
2020-12-04 NUGT 25460G781
2020-12-04 RYE 46137V365
2020-12-04 RZV 46137V167
2020-12-04 SOXS 25460G690
2020-12-04 SPUS 886364801
2020-12-04 TCHP 87283Q107
2020-12-04 TMF 25459W540
2020-12-07 BATT 032108805
2020-12-07 CASU 147151203
2020-12-07 CNBS 032108854
2020-12-07 CTEK 23258P105
2020-12-07 DFAI 25434V203
2020-12-07 DFAU 25434V104
2020-12-07 DRIP 25460G658
2020-12-07 DUST 25460G880
2020-12-07 EASG 233051218
2020-12-07 ECLN 33738D705
2020-12-07 EWI 46434G830
2020-12-07 FIDU 316092709
2020-12-07 FSMD 316092527
2020-12-07 HPR 43114K207
2020-12-07 HYLN 449109107
2020-12-07 IDNA 46435U192
2020-12-07 JDST 25460G807
2020-12-07 KCE 78464A771
2020-12-07 KOLD 74347W387
2020-12-07 LABD 25460G716
2020-12-07 LEVI 52736R102
2020-12-07 MSOS 00768Y453
2020-12-07 NUGT 25460G781
2020-12-07 RYE 46137V365
2020-12-07 RZV 46137V167
2020-12-07 SOXS 25460G690
2020-12-07 SPUS 886364801
2020-12-07 TCHP 87283Q107
2020-12-07 THCX 84858T400
2020-12-07 TMF 25459W540
2020-12-08 BATT 032108805
2020-12-08 CASU 147151203
2020-12-08 CNBS 032108854
2020-12-08 CTEK 23258P105
2020-12-08 DFAI 25434V203
2020-12-08 DFAU 25434V104
2020-12-08 DRIP 25460G658
2020-12-08 DUST 25460G880
2020-12-08 EASG 233051218
2020-12-08 ECLN 33738D705
2020-12-08 EWI 46434G830
2020-12-08 EWP 464286764
2020-12-08 FIDU 316092709
2020-12-08 FSMD 316092527
2020-12-08 FUBO 35953D104
2020-12-08 GME 36467W109
2020-12-08 HPR 43114K207
2020-12-08 HYLN 449109107
2020-12-08 IDNA 46435U192
2020-12-08 IJAN 45782C524
2020-12-08 JDST 25460G807
2020-12-08 KCE 78464A771
2020-12-08 KOLD 74347W387
2020-12-08 LABD 25460G716
2020-12-08 LEVI 52736R102
2020-12-08 MMIN 45409F843
2020-12-08 MSOS 00768Y453
2020-12-08 RYE 46137V365
2020-12-08 RZV 46137V167
2020-12-08 SOXS 25460G690
2020-12-08 SPUS 886364801
2020-12-08 TCHP 87283Q107
2020-12-08 THCX 84858T400
2020-12-08 TMF 25459W540
2020-12-09 CASU 147151203
2020-12-09 CHGX 26922A560
2020-12-09 CNBS 032108854
2020-12-09 CTEK 23258P105
2020-12-09 DFAI 25434V203
2020-12-09 DFAU 25434V104
2020-12-09 DRIP 25460G658
2020-12-09 DUST 25460G880
2020-12-09 EWP 464286764
2020-12-09 FDD 33735T109
2020-12-09 FIDU 316092709
2020-12-09 FSMD 316092527
2020-12-09 FUBO 35953D104
2020-12-09 GME 36467W109
2020-12-09 HPR 43114K207
2020-12-09 HYLN 449109107
2020-12-09 IDNA 46435U192
2020-12-09 IJAN 45782C524
2020-12-09 IQDY 33939L829
2020-12-09 JDST 25460G807
2020-12-09 KCE 78464A771
2020-12-09 KOLD 74347W387
2020-12-09 LABD 25460G716
2020-12-09 LEVI 52736R102
2020-12-09 MMIN 45409F843
2020-12-09 MSOS 00768Y453
2020-12-09 PLTM 38748T103
2020-12-09 RGI 46137V324
2020-12-09 RZV 46137V167
2020-12-09 SOXS 25460G690
2020-12-09 SPUS 886364801
2020-12-09 TCHP 87283Q107
2020-12-09 THCX 84858T400
2020-12-09 TMF 25459W540
2020-12-10 CASU 147151203
2020-12-10 CHGX 26922A560
2020-12-10 CNBS 032108854
2020-12-10 CTEK 23258P105
2020-12-10 DFAI 25434V203
2020-12-10 DFAU 25434V104
2020-12-10 DRIP 25460G658
2020-12-10 DUST 25460G880
2020-12-10 EWP 464286764
2020-12-10 FDD 33735T109
2020-12-10 FIDU 316092709
2020-12-10 FUBO 35953D104
2020-12-10 GME 36467W109
2020-12-10 HPR 43114K207
2020-12-10 HYLN 449109107
2020-12-10 IDX 92189F833
2020-12-10 IJAN 45782C524
2020-12-10 IQDY 33939L829
2020-12-10 JDST 25460G807
2020-12-10 KOLD 74347W387
2020-12-10 LABD 25460G716
2020-12-10 MMIN 45409F843
2020-12-10 MSOS 00768Y453
2020-12-10 PLTM 38748T103
2020-12-10 RGI 46137V324
2020-12-10 RTM 46137V316
2020-12-10 SOXS 25460G690
2020-12-10 SPUS 886364801
2020-12-10 TCHP 87283Q107
2020-12-10 THCX 84858T400
2020-12-10 TMF 25459W540
2020-12-10 XMHQ 46137V472
2020-12-11 CASU 147151203
2020-12-11 CHGX 26922A560
2020-12-11 CNBS 032108854
2020-12-11 CTEK 23258P105
2020-12-11 DFAI 25434V203
2020-12-11 DFAU 25434V104
2020-12-11 DRIP 25460G658
2020-12-11 DUST 25460G880
2020-12-11 EWP 464286764
2020-12-11 FDD 33735T109
2020-12-11 FIDU 316092709
2020-12-11 FUBO 35953D104
2020-12-11 GME 36467W109
2020-12-11 HPR 43114K207
2020-12-11 HYLN 449109107
2020-12-11 IDX 92189F833
2020-12-11 IJAN 45782C524
2020-12-11 IQDY 33939L829
2020-12-11 JDST 25460G807
2020-12-11 KOLD 74347W387
2020-12-11 LABD 25460G716
2020-12-11 MMIN 45409F843
2020-12-11 MSOS 00768Y453
2020-12-11 MVV 74347R404
2020-12-11 PLTM 38748T103
2020-12-11 RGI 46137V324
2020-12-11 RTM 46137V316
2020-12-11 SOXS 25460G690
2020-12-11 SPUS 886364801
2020-12-11 TCHP 87283Q107
2020-12-11 THCX 84858T400
2020-12-11 TMF 25459W540
2020-12-11 XMHQ 46137V472
2020-12-14 ANEW 74347G796
2020-12-14 CASU 147151203
2020-12-14 CHGX 26922A560
2020-12-14 CNBS 032108854
2020-12-14 CTEK 23258P105
2020-12-14 DFAI 25434V203
2020-12-14 DFAU 25434V104
2020-12-14 DRIP 25460G658
2020-12-14 DUST 25460G880
2020-12-14 EWP 464286764
2020-12-14 FDD 33735T109
2020-12-14 FSR 33813J106
2020-12-14 FUBO 35953D104
2020-12-14 GME 36467W109
2020-12-14 HPR 43114K207
2020-12-14 HYLN 449109107
2020-12-14 ICD 453415606
2020-12-14 IDX 92189F833
2020-12-14 IJAN 45782C524
2020-12-14 IQDY 33939L829
2020-12-14 JDST 25460G807
2020-12-14 KOLD 74347W387
2020-12-14 LABD 25460G716
2020-12-14 MMIN 45409F843
2020-12-14 MSOS 00768Y453
2020-12-14 MVV 74347R404
2020-12-14 PLTM 38748T103
2020-12-14 RGI 46137V324
2020-12-14 RTM 46137V316
2020-12-14 SCO 74347W668
2020-12-14 SOXS 25460G690
2020-12-14 SPUS 886364801
2020-12-14 TCHP 87283Q107
2020-12-14 THCX 84858T400
2020-12-14 TMF 25459W540
2020-12-14 TPIF 887432334
2020-12-14 TTT 74347G887
2020-12-14 XMHQ 46137V472
2020-12-15 ANEW 74347G796
2020-12-15 CHGX 26922A560
2020-12-15 CNBS 032108854
2020-12-15 CTEK 23258P105
2020-12-15 DFAI 25434V203
2020-12-15 DFAU 25434V104
2020-12-15 DRIP 25460G658
2020-12-15 DUST 25460G880
2020-12-15 EWP 464286764
2020-12-15 FDD 33735T109
2020-12-15 FSR 33813J106
2020-12-15 GME 36467W109
2020-12-15 HPR 43114K207
2020-12-15 HYLN 449109107
2020-12-15 ICD 453415606
2020-12-15 IDX 92189F833
2020-12-15 IQDY 33939L829
2020-12-15 JDST 25460G807
2020-12-15 KOLD 74347W387
2020-12-15 LABD 25460G716
2020-12-15 LABU 25490K323
2020-12-15 MMIN 45409F843
2020-12-15 MSOS 00768Y453
2020-12-15 MVV 74347R404
2020-12-15 PLTM 38748T103
2020-12-15 RGI 46137V324
2020-12-15 RTM 46137V316
2020-12-15 SCO 74347W668
2020-12-15 SOXS 25460G690
2020-12-15 SPUS 886364801
2020-12-15 TCHP 87283Q107
2020-12-15 THCX 84858T400
2020-12-15 TMF 25459W540
2020-12-15 TPIF 887432334
2020-12-15 TTT 74347G887
2020-12-15 XMHQ 46137V472
2020-12-16 ANEW 74347G796
2020-12-16 ASAQ 04906P101
2020-12-16 BKLC 09661T107
2020-12-16 CNBS 032108854
2020-12-16 CTEK 23258P105
2020-12-16 DFAI 25434V203
2020-12-16 DFAU 25434V104
2020-12-16 DRIP 25460G658
2020-12-16 DUST 25460G880
2020-12-16 FDD 33735T109
2020-12-16 FSR 33813J106
2020-12-16 GME 36467W109
2020-12-16 HPR 43114K207
2020-12-16 HYLN 449109107
2020-12-16 ICD 453415606
2020-12-16 IDX 92189F833
2020-12-16 JDST 25460G807
2020-12-16 KOLD 74347W387
2020-12-16 LABD 25460G716
2020-12-16 LABU 25490K323
2020-12-16 MMIN 45409F843
2020-12-16 MSOS 00768Y453
2020-12-16 MVV 74347R404
2020-12-16 PLTM 38748T103
2020-12-16 RGI 46137V324
2020-12-16 RTM 46137V316
2020-12-16 SCO 74347W668
2020-12-16 SOXS 25460G690
2020-12-16 SPUS 886364801
2020-12-16 TCHP 87283Q107
2020-12-16 THCX 84858T400
2020-12-16 TMF 25459W540
2020-12-16 TPIF 887432334
2020-12-16 TTT 74347G887
2020-12-16 XMHQ 46137V472
2020-12-17 AMC 00165C104
2020-12-17 ANEW 74347G796
2020-12-17 ASAQ 04906P101
2020-12-17 BKLC 09661T107
2020-12-17 CNBS 032108854
2020-12-17 CTEK 23258P105
2020-12-17 DFAI 25434V203
2020-12-17 DFAU 25434V104
2020-12-17 DRIP 25460G658
2020-12-17 DUST 25460G880
2020-12-17 FSR 33813J106
2020-12-17 FXN 33734X127
2020-12-17 GME 36467W109
2020-12-17 HPR 43114K207
2020-12-17 HYLN 449109107
2020-12-17 ICD 453415606
2020-12-17 IDX 92189F833
2020-12-17 JDST 25460G807
2020-12-17 KIE 78464A789
2020-12-17 KOLD 74347W387
2020-12-17 LABD 25460G716
2020-12-17 LABU 25490K323
2020-12-17 MMIN 45409F843
2020-12-17 MSOS 00768Y453
2020-12-17 MVV 74347R404
2020-12-17 PLTM 38748T103
2020-12-17 QS 74767V109
2020-12-17 RKT 77311W101
2020-12-17 SCO 74347W668
2020-12-17 SHE 78468R747
2020-12-17 SOXS 25460G690
2020-12-17 SPUS 886364801
2020-12-17 TCHP 87283Q107
2020-12-17 THCX 84858T400
2020-12-17 TMBR 887080109
2020-12-17 TMF 25459W540
2020-12-17 TPIF 887432334
2020-12-17 TTT 74347G887
2020-12-17 XMHQ 46137V472
2020-12-18 AMC 00165C104
2020-12-18 ANEW 74347G796
2020-12-18 ASAQ 04906P101
2020-12-18 BKLC 09661T107
2020-12-18 CNBS 032108854
2020-12-18 CTEK 23258P105
2020-12-18 DFAI 25434V203
2020-12-18 DFAU 25434V104
2020-12-18 DRIP 25460G658
2020-12-18 EMPW G3R39W102
2020-12-18 FSR 33813J106
2020-12-18 FXN 33734X127
2020-12-18 GME 36467W109
2020-12-18 HPR 43114K207
2020-12-18 ICD 453415606
2020-12-18 IDX 92189F833
2020-12-18 JDST 25460G807
2020-12-18 KIE 78464A789
2020-12-18 KOLD 74347W387
2020-12-18 LABD 25460G716
2020-12-18 LABU 25490K323
2020-12-18 MMIN 45409F843
2020-12-18 MSOS 00768Y453
2020-12-18 PLTM 38748T103
2020-12-18 QS 74767V109
2020-12-18 RKT 77311W101
2020-12-18 SCO 74347W668
2020-12-18 SHE 78468R747
2020-12-18 SOXS 25460G690
2020-12-18 SPUS 886364801
2020-12-18 TCHP 87283Q107
2020-12-18 THCX 84858T400
2020-12-18 TMBR 887080109
2020-12-18 TMF 25459W540
2020-12-18 TPGY G8990D125
2020-12-18 TPIF 887432334
2020-12-18 TTT 74347G887
2020-12-18 XMHQ 46137V472
2020-12-21 AMC 00165C104
2020-12-21 ANEW 74347G796
2020-12-21 ASAQ 04906P101
2020-12-21 BKLC 09661T107
2020-12-21 CNBS 032108854
2020-12-21 DFAI 25434V203
2020-12-21 DFAU 25434V104
2020-12-21 DRIP 25460G658
2020-12-21 EMPW G3R39W102
2020-12-21 FSR 33813J106
2020-12-21 FXN 33734X127
2020-12-21 GDXU 063679658
2020-12-21 GME 36467W109
2020-12-21 HPR 43114K207
2020-12-21 ICD 453415606
2020-12-21 JDST 25460G807
2020-12-21 KIE 78464A789
2020-12-21 KOLD 74347W387
2020-12-21 LABD 25460G716
2020-12-21 LABU 25490K323
2020-12-21 MMIN 45409F843
2020-12-21 MSOS 00768Y453
2020-12-21 PLTM 38748T103
2020-12-21 PTBD 69374H642
2020-12-21 QS 74767V109
2020-12-21 RKT 77311W101
2020-12-21 SCO 74347W668
2020-12-21 SHE 78468R747
2020-12-21 SOXS 25460G690
2020-12-21 SPUS 886364801
2020-12-21 TCHP 87283Q107
2020-12-21 THCX 84858T400
2020-12-21 TMBR 887080109
2020-12-21 TPGY G8990D125
2020-12-21 TPIF 887432334
2020-12-21 TTT 74347G887
2020-12-21 XMHQ 46137V472
2020-12-22 AMC 00165C104
2020-12-22 ASAQ 04906P101
2020-12-22 AVMU 025072695
2020-12-22 BKLC 09661T107
2020-12-22 DFAE 25434V302
2020-12-22 DFAI 25434V203
2020-12-22 DFAU 25434V104
2020-12-22 DRIP 25460G658
2020-12-22 EMPW G3R39W102
2020-12-22 FXN 33734X127
2020-12-22 GDXU 063679658
2020-12-22 GME 36467W109
2020-12-22 HPR 43114K207
2020-12-22 JDST 25460G807
2020-12-22 JSTC 886364876
2020-12-22 KIE 78464A789
2020-12-22 KOLD 74347W387
2020-12-22 LABD 25460G716
2020-12-22 LABU 25490K323
2020-12-22 MMIN 45409F843
2020-12-22 MSOS 00768Y453
2020-12-22 PLTM 38748T103
2020-12-22 PTBD 69374H642
2020-12-22 QS 74767V109
2020-12-22 RKT 77311W101
2020-12-22 SCO 74347W668
2020-12-22 SHE 78468R747
2020-12-22 SOXS 25460G690
2020-12-22 TCHP 87283Q107
2020-12-22 THCX 84858T400
2020-12-22 TMBR 887080109
2020-12-22 TPGY G8990D125
2020-12-22 TPIF 887432334
2020-12-22 TTT 74347G887
2020-12-23 AMC 00165C104
2020-12-23 ASAQ 04906P101
2020-12-23 AVMU 025072695
2020-12-23 DFAE 25434V302
2020-12-23 DFAI 25434V203
2020-12-23 DFAU 25434V104
2020-12-23 DRIP 25460G658
2020-12-23 EMPW G3R39W102
2020-12-23 FXN 33734X127
2020-12-23 GDXU 063679658
2020-12-23 GME 36467W109
2020-12-23 JDST 25460G807
2020-12-23 JSTC 886364876
2020-12-23 KIE 78464A789
2020-12-23 KOLD 74347W387
2020-12-23 LABD 25460G716
2020-12-23 LABU 25490K323
2020-12-23 MMIN 45409F843
2020-12-23 PLTM 38748T103
2020-12-23 PTBD 69374H642
2020-12-23 QS 74767V109
2020-12-23 RKT 77311W101
2020-12-23 SCO 74347W668
2020-12-23 SHE 78468R747
2020-12-23 SOXS 25460G690
2020-12-23 TCHP 87283Q107
2020-12-23 THCX 84858T400
2020-12-23 TMBR 887080109
2020-12-23 TPGY G8990D125
2020-12-23 TPIF 887432334
2020-12-23 TTT 74347G887
2020-12-24 AMC 00165C104
2020-12-24 AVMU 025072695
2020-12-24 DFAE 25434V302
2020-12-24 DFAI 25434V203
2020-12-24 DFAU 25434V104
2020-12-24 DRIP 25460G658
2020-12-24 EMPW G3R39W102
2020-12-24 FSMD 316092527
2020-12-24 FUBO 35953D104
2020-12-24 GDXU 063679658
2020-12-24 GME 36467W109
2020-12-24 JDST 25460G807
2020-12-24 JSTC 886364876
2020-12-24 KIE 78464A789
2020-12-24 KOLD 74347W387
2020-12-24 LABD 25460G716
2020-12-24 MMIN 45409F843
2020-12-24 PLTM 38748T103
2020-12-24 PTBD 69374H642
2020-12-24 QS 74767V109
2020-12-24 RKT 77311W101
2020-12-24 SCO 74347W668
2020-12-24 SHE 78468R747
2020-12-24 SOXS 25460G690
2020-12-24 TCHP 87283Q107
2020-12-24 THCX 84858T400
2020-12-24 TMBR 887080109
2020-12-24 TPGY G8990D125
2020-12-24 TPIF 887432334
2020-12-24 TTT 74347G887
2020-12-28 AMC 00165C104
2020-12-28 AVMU 025072695
2020-12-28 DFAE 25434V302
2020-12-28 DFAI 25434V203
2020-12-28 DFAU 25434V104
2020-12-28 DRIP 25460G658
2020-12-28 EMPW G3R39W102
2020-12-28 FSMD 316092527
2020-12-28 FUBO 35953D104
2020-12-28 GDXU 063679658
2020-12-28 GME 36467W109
2020-12-28 JDST 25460G807
2020-12-28 JSTC 886364876
2020-12-28 KIE 78464A789
2020-12-28 KOLD 74347W387
2020-12-28 LABD 25460G716
2020-12-28 MMIN 45409F843
2020-12-28 PLTM 38748T103
2020-12-28 PTBD 69374H642
2020-12-28 QS 74767V109
2020-12-28 RKT 77311W101
2020-12-28 SCO 74347W668
2020-12-28 SHE 78468R747
2020-12-28 SOXS 25460G690
2020-12-28 TCHP 87283Q107
2020-12-28 THCX 84858T400
2020-12-28 TMBR 887080109
2020-12-28 TPGY G8990D125
2020-12-28 TPIF 887432334
2020-12-28 TTT 74347G887
2020-12-29 AVMU 025072695
2020-12-29 DFAE 25434V302
2020-12-29 DFAI 25434V203
2020-12-29 DFAU 25434V104
2020-12-29 DRIP 25460G658
2020-12-29 FSMD 316092527
2020-12-29 FUBO 35953D104
2020-12-29 GDXU 063679658
2020-12-29 GME 36467W109
2020-12-29 JDST 25460G807
2020-12-29 JSTC 886364876
2020-12-29 KIE 78464A789
2020-12-29 KOLD 74347W387
2020-12-29 LABD 25460G716
2020-12-29 MMIN 45409F843
2020-12-29 PLTM 38748T103
2020-12-29 PTBD 69374H642
2020-12-29 QS 74767V109
2020-12-29 RKT 77311W101
2020-12-29 SCO 74347W668
2020-12-29 SHE 78468R747
2020-12-29 SOXS 25460G690
2020-12-29 STIC 665742102
2020-12-29 TCHP 87283Q107
2020-12-29 TMBR 887080109
2020-12-29 TPGY G8990D125
2020-12-29 TTT 74347G887
2020-12-29 XBI 78464A870
2020-12-30 AVMU 025072695
2020-12-30 DFAE 25434V302
2020-12-30 DFAI 25434V203
2020-12-30 DFAU 25434V104
2020-12-30 DRIP 25460G658
2020-12-30 FSMD 316092527
2020-12-30 FUBO 35953D104
2020-12-30 GDXU 063679658
2020-12-30 GME 36467W109
2020-12-30 JDST 25460G807
2020-12-30 JSTC 886364876
2020-12-30 KOLD 74347W387
2020-12-30 LABD 25460G716
2020-12-30 MMIN 45409F843
2020-12-30 PTBD 69374H642
2020-12-30 QS 74767V109
2020-12-30 QTUM 26922A420
2020-12-30 SCO 74347W668
2020-12-30 SHE 78468R747
2020-12-30 STIC 665742102
2020-12-30 TCHP 87283Q107
2020-12-30 TMBR 887080109
2020-12-30 TPGY G8990D125
2020-12-30 XBI 78464A870
2020-12-31 DFAE 25434V302
2020-12-31 DFAI 25434V203
2020-12-31 DFAU 25434V104
2020-12-31 DRIP 25460G658
2020-12-31 FSMD 316092527
2020-12-31 FUBO 35953D104
2020-12-31 GDXU 063679658
2020-12-31 GME 36467W109
2020-12-31 JDST 25460G807
2020-12-31 JSTC 886364876
2020-12-31 KOLD 74347W387
2020-12-31 MMIN 45409F843
2020-12-31 PRTY 702149105
2020-12-31 PTBD 69374H642
2020-12-31 QTUM 26922A420
2020-12-31 SCO 74347W668
2020-12-31 SHE 78468R747
2020-12-31 STIC 665742102
2020-12-31 TCHP 87283Q107
2020-12-31 TMBR 887080109
2020-12-31 TPGY G8990D125
2020-12-31 UJB 74348A707
2020-12-31 XBI 78464A870
2021-01-04 ATAC G03707109
2021-01-04 DFAE 25434V302
2021-01-04 DFAI 25434V203
2021-01-04 DFAU 25434V104
2021-01-04 DRIP 25460G658
2021-01-04 FSMB 33739P830
2021-01-04 FSMD 316092527
2021-01-04 FUBO 35953D104
2021-01-04 GDXU 063679658
2021-01-04 GME 36467W109
2021-01-04 JDST 25460G807
2021-01-04 JSTC 886364876
2021-01-04 KOLD 74347W387
2021-01-04 MMIN 45409F843
2021-01-04 PRTY 702149105
2021-01-04 QTUM 26922A420
2021-01-04 SHE 78468R747
2021-01-04 STIC 665742102
2021-01-04 TCHP 87283Q107
2021-01-04 TMBR 887080109
2021-01-04 UJB 74348A707
2021-01-04 WEBS 25460G666
2021-01-04 XBI 78464A870
2021-01-05 ATAC G03707109
2021-01-05 DFAE 25434V302
2021-01-05 DFAI 25434V203
2021-01-05 DFAU 25434V104
2021-01-05 DRIP 25460G658
2021-01-05 FSMB 33739P830
2021-01-05 FSMD 316092527
2021-01-05 FUBO 35953D104
2021-01-05 GDXU 063679658
2021-01-05 GME 36467W109
2021-01-05 JDST 25460G807
2021-01-05 JSTC 886364876
2021-01-05 KOLD 74347W387
2021-01-05 PRTY 702149105
2021-01-05 QTUM 26922A420
2021-01-05 STIC 665742102
2021-01-05 TCHP 87283Q107
2021-01-05 TMBR 887080109
2021-01-05 UJB 74348A707
2021-01-05 WEBS 25460G666
2021-01-05 XBI 78464A870
2021-01-06 ATAC G03707109
2021-01-06 DFAE 25434V302
2021-01-06 DFAI 25434V203
2021-01-06 DFAU 25434V104
2021-01-06 DRIP 25460G658
2021-01-06 FSMB 33739P830
2021-01-06 FUBO 35953D104
2021-01-06 GDXU 063679658
2021-01-06 GME 36467W109
2021-01-06 JDST 25460G807
2021-01-06 JSTC 886364876
2021-01-06 KOLD 74347W387
2021-01-06 PRTY 702149105
2021-01-06 QTUM 26922A420
2021-01-06 STIC 665742102
2021-01-06 TCHP 87283Q107
2021-01-06 TMBR 887080109
2021-01-06 UJB 74348A707
2021-01-06 WEBS 25460G666
2021-01-06 XBI 78464A870
2021-01-07 ATAC G03707109
2021-01-07 DFAE 25434V302
2021-01-07 DFAI 25434V203
2021-01-07 DFAU 25434V104
2021-01-07 DRIP 25460G658
2021-01-07 FSMB 33739P830
2021-01-07 FUBO 35953D104
2021-01-07 GDXU 063679658
2021-01-07 GME 36467W109
2021-01-07 JDST 25460G807
2021-01-07 JSTC 886364876
2021-01-07 KOLD 74347W387
2021-01-07 PFFV 37954Y376
2021-01-07 PRTY 702149105
2021-01-07 STIC 665742102
2021-01-07 TCHP 87283Q107
2021-01-07 TMBR 887080109
2021-01-07 UJB 74348A707
2021-01-07 WEBS 25460G666
2021-01-07 XBI 78464A870
2021-01-08 ATAC G03707109
2021-01-08 BATT 032108805
2021-01-08 DFAE 25434V302
2021-01-08 DFAI 25434V203
2021-01-08 DFAU 25434V104
2021-01-08 DRIP 25460G658
2021-01-08 DUST 25460G880
2021-01-08 FSMB 33739P830
2021-01-08 FUBO 35953D104
2021-01-08 GDXU 063679658
2021-01-08 GME 36467W109
2021-01-08 JDST 25460G807
2021-01-08 JSTC 886364876
2021-01-08 KIE 78464A789
2021-01-08 KOLD 74347W387
2021-01-08 PFFV 37954Y376
2021-01-08 PRTY 702149105
2021-01-08 SPRE 886364769
2021-01-08 STIC 665742102
2021-01-08 TCHP 87283Q107
2021-01-08 TMBR 887080109
2021-01-08 WEBS 25460G666
2021-01-08 XBI 78464A870
2021-01-11 ATAC G03707109
2021-01-11 BATT 032108805
2021-01-11 DFAE 25434V302
2021-01-11 DFAI 25434V203
2021-01-11 DFAU 25434V104
2021-01-11 DNL 97717W844
2021-01-11 DRIP 25460G658
2021-01-11 DUST 25460G880
2021-01-11 EWN 464286814
2021-01-11 FSMB 33739P830
2021-01-11 FUBO 35953D104
2021-01-11 GDXU 063679658
2021-01-11 GME 36467W109
2021-01-11 IDHQ 46138E214
2021-01-11 JDST 25460G807
2021-01-11 JSTC 886364876
2021-01-11 KIE 78464A789
2021-01-11 KOLD 74347W387
2021-01-11 PFFV 37954Y376
2021-01-11 PRTY 702149105
2021-01-11 SPRE 886364769
2021-01-11 STIC 665742102
2021-01-11 TCHP 87283Q107
2021-01-11 TMBR 887080109
2021-01-11 VFIN 82889N707
2021-01-11 WEBS 25460G666
2021-01-11 XBI 78464A870
2021-01-12 ATAC G03707109
2021-01-12 BATT 032108805
2021-01-12 DFAE 25434V302
2021-01-12 DFAI 25434V203
2021-01-12 DFAU 25434V104
2021-01-12 DNL 97717W844
2021-01-12 DRIP 25460G658
2021-01-12 DSTL 26922A321
2021-01-12 DUST 25460G880
2021-01-12 EWN 464286814
2021-01-12 FSMB 33739P830
2021-01-12 FUBO 35953D104
2021-01-12 GDXU 063679658
2021-01-12 GME 36467W109
2021-01-12 IDHQ 46138E214
2021-01-12 JDST 25460G807
2021-01-12 JSTC 886364876
2021-01-12 KCE 78464A771
2021-01-12 KIE 78464A789
2021-01-12 KOLD 74347W387
2021-01-12 PFFV 37954Y376
2021-01-12 PRTY 702149105
2021-01-12 QPT 00768Y446
2021-01-12 RWJ 46138G664
2021-01-12 SPRE 886364769
2021-01-12 STIC 665742102
2021-01-12 TCHP 87283Q107
2021-01-12 TMBR 887080109
2021-01-12 UPV 74347X526
