underlying,underlying_last,type,expiration,quotedate,strike,last,change,bid,ask,volume,openinterest
AMC,33.43,call,07/09/2021,07/14/2021,18.50,28.60,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,19.00,0.01,0,0,0,0,508
AMC,33.43,call,07/09/2021,07/14/2021,19.00,26.94,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,19.50,0.01,0,0,0,0,553
AMC,33.43,call,07/09/2021,07/14/2021,19.50,26.85,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,20.00,0.01,0,0,0,0,5227
AMC,33.43,call,07/09/2021,07/14/2021,20.00,26.66,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,20.50,0.01,0,0,0,0,786
AMC,33.43,call,07/09/2021,07/14/2021,20.50,25.80,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,21.00,0.01,0,0,0,0,454
AMC,33.43,call,07/09/2021,07/14/2021,21.00,25.54,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,21.50,0.01,0,0,0,0,336
AMC,33.43,call,07/09/2021,07/14/2021,21.50,24.40,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,22.00,0.01,0,0,0,0,845
AMC,33.43,call,07/09/2021,07/14/2021,22.00,24.34,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,22.50,0.01,0,0,0,0,1026
AMC,33.43,call,07/09/2021,07/14/2021,22.50,24.05,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,23.00,0.01,0,0,0,0,410
AMC,33.43,call,07/09/2021,07/14/2021,23.00,23.30,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,23.50,0.01,0,0,0,0,930
AMC,33.43,call,07/09/2021,07/14/2021,23.50,22.75,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,24.00,0.01,0,0,0,0,804
AMC,33.43,call,07/09/2021,07/14/2021,24.00,22.15,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,24.50,0.01,0,0,0,0,792
AMC,33.43,call,07/09/2021,07/14/2021,24.50,21.55,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,25.00,0.01,0,0,0,0,2593
AMC,33.43,call,07/09/2021,07/14/2021,25.00,21.44,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,26.00,0.01,0,0,0,0,1033
AMC,33.43,call,07/09/2021,07/14/2021,26.00,20.25,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,27.00,0.01,0,0,0,0,1083
AMC,33.43,call,07/09/2021,07/14/2021,27.00,19.20,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,28.00,0.01,0,0,0,0,2190
AMC,33.43,call,07/09/2021,07/14/2021,28.00,18.31,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,29.00,0.01,0,0,0,0,1532
AMC,33.43,call,07/09/2021,07/14/2021,29.00,17.00,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,30.00,0.01,0,0,0,0,15380
AMC,33.43,call,07/09/2021,07/14/2021,30.00,16.25,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,31.00,0.01,0,0,0,0,1286
AMC,33.43,call,07/09/2021,07/14/2021,31.00,14.94,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,32.00,0.01,0,0,0,0,1774
AMC,33.43,call,07/09/2021,07/14/2021,32.00,14.59,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,33.00,0.01,0,0,0,0,1838
AMC,33.43,call,07/09/2021,07/14/2021,33.00,13.26,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,34.00,0.01,0,0,0,0,1419
AMC,33.43,call,07/09/2021,07/14/2021,34.00,12.30,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,35.00,0.01,0,0,0,0,6226
AMC,33.43,call,07/09/2021,07/14/2021,35.00,11.64,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,36.00,0.01,0,0,0,0,2465
AMC,33.43,call,07/09/2021,07/14/2021,36.00,10.29,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,37.00,0.01,0,0,0,0,2527
AMC,33.43,call,07/09/2021,07/14/2021,37.00,9.60,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,38.00,0.01,0,0,0,0,3470
AMC,33.43,call,07/09/2021,07/14/2021,38.00,8.35,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,39.00,0.01,0,0,0,0,3103
AMC,33.43,call,07/09/2021,07/14/2021,39.00,7.80,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,40.00,0.01,0,0,0,0,9843
AMC,33.43,call,07/09/2021,07/14/2021,40.00,6.25,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,41.00,0.01,0,0,0,0,3319
AMC,33.43,call,07/09/2021,07/14/2021,41.00,5.40,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,42.00,0.01,0,0,0,0,3673
AMC,33.43,call,07/09/2021,07/14/2021,42.00,4.25,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,43.00,0.01,0,0,0,0,2987
AMC,33.43,call,07/09/2021,07/14/2021,43.00,3.35,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,44.00,0.01,0,0,0,0,2612
AMC,33.43,call,07/09/2021,07/14/2021,44.00,2.27,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,45.00,0.01,0,0,0,0,7387
AMC,33.43,call,07/09/2021,07/14/2021,45.00,1.10,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,46.00,0.03,0,0,0,0,6375
AMC,33.43,call,07/09/2021,07/14/2021,46.00,0.33,0,0,0,0,0
AMC,33.43,put,07/09/2021,07/14/2021,47.00,0.73,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,47.00,0.01,0,0,0,0,6800
AMC,33.43,put,07/09/2021,07/14/2021,48.00,1.80,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,48.00,0.01,0,0,0,0,7403
AMC,33.43,put,07/09/2021,07/14/2021,48.50,2.23,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,48.50,0.05,0,0,0,0,2719
AMC,33.43,put,07/09/2021,07/14/2021,49.00,2.77,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,49.00,0.01,0,0,0,0,4935
AMC,33.43,put,07/09/2021,07/14/2021,50.00,3.73,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,50.00,0.01,0,0,0,0,18924
AMC,33.43,put,07/09/2021,07/14/2021,51.00,4.75,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,51.00,0.01,0,0,0,0,5537
AMC,33.43,put,07/09/2021,07/14/2021,52.00,5.70,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,52.00,0.01,0,0,0,0,5404
AMC,33.43,put,07/09/2021,07/14/2021,53.00,6.82,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,53.00,0.02,0,0,0,0,5969
AMC,33.43,put,07/09/2021,07/14/2021,54.00,7.66,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,54.00,0.01,0,0,0,0,5933
AMC,33.43,put,07/09/2021,07/14/2021,55.00,8.70,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,55.00,0.01,0,0,0,0,16034
AMC,33.43,put,07/09/2021,07/14/2021,56.00,9.68,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,56.00,0.01,0,0,0,0,4114
AMC,33.43,put,07/09/2021,07/14/2021,57.00,10.65,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,57.00,0.01,0,0,0,0,3776
AMC,33.43,put,07/09/2021,07/14/2021,58.00,11.78,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,58.00,0.01,0,0,0,0,5194
AMC,33.43,put,07/09/2021,07/14/2021,59.00,12.40,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,59.00,0.01,0,0,0,0,5001
AMC,33.43,put,07/09/2021,07/14/2021,60.00,13.65,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,60.00,0.01,0,0,0,0,16871
AMC,33.43,put,07/09/2021,07/14/2021,61.00,14.75,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,61.00,0.01,0,0,0,0,2617
AMC,33.43,put,07/09/2021,07/14/2021,62.00,15.95,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,62.00,0.01,0,0,0,0,1872
AMC,33.43,put,07/09/2021,07/14/2021,63.00,16.77,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,63.00,0.01,0,0,0,0,1374
AMC,33.43,put,07/09/2021,07/14/2021,64.00,17.70,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,64.00,0.01,0,0,0,0,2832
AMC,33.43,put,07/09/2021,07/14/2021,65.00,18.75,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,65.00,0.01,0,0,0,0,7524
AMC,33.43,put,07/09/2021,07/14/2021,66.00,19.50,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,66.00,0.01,0,0,0,0,1951
AMC,33.43,put,07/09/2021,07/14/2021,67.00,20.47,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,67.00,0.01,0,0,0,0,1462
AMC,33.43,put,07/09/2021,07/14/2021,68.00,21.40,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,68.00,0.02,0,0,0,0,906
AMC,33.43,put,07/09/2021,07/14/2021,69.00,21.80,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,69.00,0.01,0,0,0,0,1763
AMC,33.43,put,07/09/2021,07/14/2021,70.00,23.80,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,70.00,0.01,0,0,0,0,9708
AMC,33.43,put,07/09/2021,07/14/2021,71.00,24.85,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,71.00,0.01,0,0,0,0,5033
AMC,33.43,put,07/09/2021,07/14/2021,72.00,25.55,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,72.00,0.01,0,0,0,0,1103
AMC,33.43,put,07/09/2021,07/14/2021,73.00,26.05,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,73.00,0.01,0,0,0,0,1502
AMC,33.43,put,07/09/2021,07/14/2021,74.00,27.40,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,74.00,0.01,0,0,0,0,1242
AMC,33.43,put,07/09/2021,07/14/2021,75.00,28.50,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,75.00,0.01,0,0,0,0,7481
AMC,33.43,put,07/09/2021,07/14/2021,76.00,29.15,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,76.00,0.10,0,0,0,0,643
AMC,33.43,put,07/09/2021,07/14/2021,77.00,29.35,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,77.00,0.01,0,0,0,0,619
AMC,33.43,put,07/09/2021,07/14/2021,78.00,31.00,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,78.00,0.01,0,0,0,0,556
AMC,33.43,put,07/09/2021,07/14/2021,79.00,33.10,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,79.00,0.01,0,0,0,0,1379
AMC,33.43,put,07/09/2021,07/14/2021,80.00,33.63,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,80.00,0.01,0,0,0,0,5831
AMC,33.43,put,07/09/2021,07/14/2021,81.00,33.26,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,81.00,0.01,0,0,0,0,655
AMC,33.43,put,07/09/2021,07/14/2021,82.00,35.35,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,82.00,0.01,0,0,0,0,857
AMC,33.43,put,07/09/2021,07/14/2021,83.00,36.10,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,83.00,0.01,0,0,0,0,330
AMC,33.43,put,07/09/2021,07/14/2021,84.00,36.45,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,84.00,0.01,0,0,0,0,246
AMC,33.43,put,07/09/2021,07/14/2021,85.00,38.15,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,85.00,0.04,0,0,0,0,1652
AMC,33.43,put,07/09/2021,07/14/2021,86.00,37.35,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,86.00,0.01,0,0,0,0,316
AMC,33.43,put,07/09/2021,07/14/2021,87.00,40.70,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,87.00,0.01,0,0,0,0,597
AMC,33.43,put,07/09/2021,07/14/2021,88.00,42.75,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,88.00,0.01,0,0,0,0,472
AMC,33.43,put,07/09/2021,07/14/2021,89.00,40.40,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,89.00,0.01,0,0,0,0,331
AMC,33.43,put,07/09/2021,07/14/2021,90.00,43.10,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,90.00,0.02,0,0,0,0,3396
AMC,33.43,put,07/09/2021,07/14/2021,91.00,42.40,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,91.00,0.01,0,0,0,0,655
AMC,33.43,put,07/09/2021,07/14/2021,92.00,44.50,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,92.00,0.01,0,0,0,0,456
AMC,33.43,put,07/09/2021,07/14/2021,93.00,46.05,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,93.00,0.01,0,0,0,0,559
AMC,33.43,put,07/09/2021,07/14/2021,94.00,45.40,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,94.00,0.01,0,0,0,0,388
AMC,33.43,put,07/09/2021,07/14/2021,95.00,48.15,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,95.00,0.01,0,0,0,0,699
AMC,33.43,put,07/09/2021,07/14/2021,96.00,49.50,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,96.00,0.01,0,0,0,0,678
AMC,33.43,put,07/09/2021,07/14/2021,100.00,53.55,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,100.00,0.01,0,0,0,0,12554
AMC,33.43,put,07/09/2021,07/14/2021,105.00,58.80,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,105.00,0.01,0,0,0,0,2861
AMC,33.43,put,07/09/2021,07/14/2021,110.00,62.30,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,110.00,0.01,0,0,0,0,5195
AMC,33.43,put,07/09/2021,07/14/2021,115.00,67.85,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,115.00,0.01,0,0,0,0,1271
AMC,33.43,put,07/09/2021,07/14/2021,120.00,73.05,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,120.00,0.01,0,0,0,0,2682
AMC,33.43,put,07/09/2021,07/14/2021,125.00,77.90,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,125.00,0.01,0,0,0,0,1536
AMC,33.43,put,07/09/2021,07/14/2021,130.00,82.30,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,130.00,0.01,0,0,0,0,1875
AMC,33.43,put,07/09/2021,07/14/2021,135.00,88.50,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,135.00,0.01,0,0,0,0,2132
AMC,33.43,put,07/09/2021,07/14/2021,140.00,92.86,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,140.00,0.01,0,0,0,0,5976
AMC,33.43,put,07/09/2021,07/14/2021,145.00,98.68,0,0,0,0,0
AMC,33.43,call,07/09/2021,07/14/2021,145.00,0.01,0,0,0,0,48457
AMC,33.43,put,07/16/2021,07/14/2021,1.00,0.01,0,0,0.01,2,2747
AMC,33.43,call,07/16/2021,07/14/2021,1.00,32.55,-6.40,32.25,32.90,72,129
AMC,33.43,put,07/16/2021,07/14/2021,2.00,0.01,0,0,0.01,0,1012
AMC,33.43,call,07/16/2021,07/14/2021,2.00,31.93,-4.87,31.10,32.25,10,78
AMC,33.43,put,07/16/2021,07/14/2021,3.00,0.01,0,0,0.01,0,2309
AMC,33.43,call,07/16/2021,07/14/2021,3.00,32.00,-5.06,30.25,31.15,15,43
AMC,33.43,put,07/16/2021,07/14/2021,4.00,0.01,0,0,0.01,1,2009
AMC,33.43,call,07/16/2021,07/14/2021,4.00,30.40,-5.60,29.20,29.95,12,103
AMC,33.43,put,07/16/2021,07/14/2021,5.00,0.01,0,0,0.01,1,3856
AMC,33.43,call,07/16/2021,07/14/2021,5.00,28.40,-5.50,28.25,28.85,27,62
AMC,33.43,put,07/16/2021,07/14/2021,6.00,0.01,0,0,0.01,20,5736
AMC,33.43,call,07/16/2021,07/14/2021,6.00,29.45,-4.70,27.00,27.95,19,110
AMC,33.43,put,07/16/2021,07/14/2021,7.00,0.01,0,0,0.01,4,7724
AMC,33.43,call,07/16/2021,07/14/2021,7.00,26.47,-5.81,26.15,26.85,13,207
AMC,33.43,put,07/16/2021,07/14/2021,8.00,0.01,0,0,0.01,4,12417
AMC,33.43,call,07/16/2021,07/14/2021,8.00,27.35,-5.50,25.15,26.25,54,194
AMC,33.43,put,07/16/2021,07/14/2021,9.00,0.01,0,0,0.01,18,9605
AMC,33.43,call,07/16/2021,07/14/2021,9.00,24.50,-6.00,24.25,24.80,24,48
AMC,33.43,put,07/16/2021,07/14/2021,10.00,0.01,0,0,0.01,891,38370
AMC,33.43,call,07/16/2021,07/14/2021,10.00,24.60,-4.77,23.00,24.05,70,407
AMC,33.43,put,07/16/2021,07/14/2021,11.00,0.01,-0.01,0,0.01,289,6004
AMC,33.43,call,07/16/2021,07/14/2021,11.00,23.05,-5.20,22.15,22.85,116,562
AMC,33.43,put,07/16/2021,07/14/2021,12.00,0.03,0.02,0,0.01,307,12536
AMC,33.43,call,07/16/2021,07/14/2021,12.00,23.20,-3.95,21.20,22.25,32,804
AMC,33.43,put,07/16/2021,07/14/2021,13.00,0.01,0,0,0.01,114,16574
AMC,33.43,call,07/16/2021,07/14/2021,13.00,20.41,-5.99,20.30,20.85,131,969
AMC,33.43,put,07/16/2021,07/14/2021,14.00,0.03,0.02,0.01,0.02,295,15693
AMC,33.43,call,07/16/2021,07/14/2021,14.00,19.49,-6.36,19.25,20.25,153,609
AMC,33.43,put,07/16/2021,07/14/2021,15.00,0.02,0.01,0.01,0.02,1414,28261
AMC,33.43,call,07/16/2021,07/14/2021,15.00,18.51,-5.84,18.30,19.25,402,1370
AMC,33.43,put,07/16/2021,07/14/2021,16.00,0.01,0,0.01,0.02,216,6929
AMC,33.43,call,07/16/2021,07/14/2021,16.00,18.05,-5.40,17.10,17.90,266,8710
AMC,33.43,put,07/16/2021,07/14/2021,17.00,0.03,0,0.02,0.03,661,2816
AMC,33.43,call,07/16/2021,07/14/2021,17.00,16.70,-5.65,15.95,17.25,201,1439
AMC,33.43,put,07/16/2021,07/14/2021,18.00,0.03,0.02,0.02,0.03,1133,26638
AMC,33.43,call,07/16/2021,07/14/2021,18.00,15.84,-5.51,15.30,15.80,254,959
AMC,33.43,put,07/16/2021,07/14/2021,19.00,0.04,0.01,0.03,0.04,1117,2427
AMC,33.43,call,07/16/2021,07/14/2021,19.00,15.20,-5.60,14.25,14.75,220,867
AMC,33.43,put,07/16/2021,07/14/2021,20.00,0.07,0.04,0.04,0.07,18556,80505
AMC,33.43,call,07/16/2021,07/14/2021,20.00,13.45,-6.25,13.20,14.25,767,2799
AMC,33.43,put,07/16/2021,07/14/2021,21.00,0.09,0.05,0.08,0.09,3759,2889
AMC,33.43,call,07/16/2021,07/14/2021,21.00,13.75,-4.00,12.15,12.95,112,398
AMC,33.43,put,07/16/2021,07/14/2021,22.00,0.11,0.07,0.11,0.12,5827,4747
AMC,33.43,call,07/16/2021,07/14/2021,22.00,12.00,-5.04,11.25,11.85,84,460
AMC,33.43,put,07/16/2021,07/14/2021,23.00,0.16,0.12,0.15,0.16,11485,10578
AMC,33.43,call,07/16/2021,07/14/2021,23.00,10.55,-5.41,10.30,10.90,195,585
AMC,33.43,put,07/16/2021,07/14/2021,24.00,0.22,0.16,0.20,0.22,3358,7672
AMC,33.43,call,07/16/2021,07/14/2021,24.00,11.43,-4.27,8.90,10.40,49,558
AMC,33.43,put,07/16/2021,07/14/2021,25.00,0.31,0.23,0.29,0.31,22138,24957
AMC,33.43,call,07/16/2021,07/14/2021,25.00,8.65,-6.11,8.40,9.10,334,5299
AMC,33.43,put,07/16/2021,07/14/2021,26.00,0.42,0.33,0.40,0.42,5418,4107
AMC,33.43,call,07/16/2021,07/14/2021,26.00,7.80,-5.55,7.55,8.10,117,2472
AMC,33.43,put,07/16/2021,07/14/2021,27.00,0.54,0.43,0.52,0.54,4431,5545
AMC,33.43,call,07/16/2021,07/14/2021,27.00,7.07,-5.33,6.35,7.45,145,926
AMC,33.43,put,07/16/2021,07/14/2021,28.00,0.71,0.55,0.70,0.71,6638,6776
AMC,33.43,call,07/16/2021,07/14/2021,28.00,7.00,-4.40,5.75,6.55,135,377
AMC,33.43,put,07/16/2021,07/14/2021,29.00,0.91,0.73,0.88,0.92,6406,3068
AMC,33.43,call,07/16/2021,07/14/2021,29.00,5.25,-5.30,5.15,5.45,178,311
AMC,33.43,put,07/16/2021,07/14/2021,30.00,1.14,0.89,1.13,1.15,52437,29403
AMC,33.43,call,07/16/2021,07/14/2021,30.00,4.50,-5.13,4.25,4.95,1898,8953
AMC,33.43,put,07/16/2021,07/14/2021,31.00,1.40,1.07,1.40,1.42,13633,4059
AMC,33.43,call,07/16/2021,07/14/2021,31.00,3.76,-5.24,3.70,3.90,423,333
AMC,33.43,put,07/16/2021,07/14/2021,32.00,1.73,1.32,1.73,1.75,18910,3364
AMC,33.43,call,07/16/2021,07/14/2021,32.00,3.14,-4.58,3.10,3.20,1175,1033
AMC,33.43,put,07/16/2021,07/14/2021,33.00,2.12,1.60,2.12,2.14,22865,5163
AMC,33.43,call,07/16/2021,07/14/2021,33.00,2.59,-4.61,2.55,2.68,2873,4532
AMC,33.43,put,07/16/2021,07/14/2021,34.00,2.62,1.95,2.60,2.65,40090,2934
AMC,33.43,call,07/16/2021,07/14/2021,34.00,2.08,-4.27,2.04,2.09,9050,653
AMC,33.43,put,07/16/2021,07/14/2021,35.00,3.20,2.35,3.20,3.30,75175,26481
AMC,33.43,call,07/16/2021,07/14/2021,35.00,1.65,-3.58,1.62,1.66,27262,2579
AMC,33.43,put,07/16/2021,07/14/2021,36.00,3.90,2.81,3.85,3.95,19773,4300
AMC,33.43,call,07/16/2021,07/14/2021,36.00,1.32,-3.13,1.31,1.33,31991,694
AMC,33.43,put,07/16/2021,07/14/2021,37.00,4.63,3.23,4.55,4.65,12467,4487
AMC,33.43,call,07/16/2021,07/14/2021,37.00,1.02,-2.73,1.02,1.05,22972,519
AMC,33.43,put,07/16/2021,07/14/2021,38.00,5.43,3.70,5.25,5.55,8667,7221
AMC,33.43,call,07/16/2021,07/14/2021,38.00,0.84,-2.24,0.82,0.84,16785,2660
AMC,33.43,put,07/16/2021,07/14/2021,39.00,6.29,4.09,6.20,6.30,6872,5428
AMC,33.43,call,07/16/2021,07/14/2021,39.00,0.69,-1.81,0.67,0.69,13931,3182
AMC,33.43,put,07/16/2021,07/14/2021,40.00,7.13,4.44,7.10,7.15,12063,17421
AMC,33.43,call,07/16/2021,07/14/2021,40.00,0.56,-1.52,0.55,0.56,44888,13628
AMC,33.43,put,07/16/2021,07/14/2021,41.00,8.00,4.70,7.70,8.10,1360,2342
AMC,33.43,call,07/16/2021,07/14/2021,41.00,0.46,-1.21,0.45,0.46,11661,3691
AMC,33.43,put,07/16/2021,07/14/2021,42.00,9.05,5.02,8.75,9.10,1185,3041
AMC,33.43,call,07/16/2021,07/14/2021,42.00,0.39,-0.97,0.37,0.39,8990,4614
AMC,33.43,put,07/16/2021,07/14/2021,43.00,9.95,5.20,9.50,10.30,1198,2704
AMC,33.43,call,07/16/2021,07/14/2021,43.00,0.33,-0.76,0.33,0.34,7301,4998
AMC,33.43,put,07/16/2021,07/14/2021,44.00,10.90,5.31,10.60,11.35,1042,3938
AMC,33.43,call,07/16/2021,07/14/2021,44.00,0.30,-0.60,0.29,0.30,6913,5009
AMC,33.43,put,07/16/2021,07/14/2021,44.50,11.20,5.42,10.60,12.15,516,2474
AMC,33.43,call,07/16/2021,07/14/2021,44.50,0.27,-0.54,0.26,0.29,2202,2268
AMC,33.43,put,07/16/2021,07/14/2021,45.00,11.85,5.49,11.65,12.00,1893,7584
AMC,33.43,call,07/16/2021,07/14/2021,45.00,0.26,-0.47,0.25,0.27,15066,11243
AMC,33.43,put,07/16/2021,07/14/2021,45.50,12.15,5.32,11.55,13.10,168,535
AMC,33.43,call,07/16/2021,07/14/2021,45.50,0.23,-0.46,0.23,0.25,1925,2086
AMC,33.43,put,07/16/2021,07/14/2021,46.00,12.50,5.40,12.05,13.60,502,3125
AMC,33.43,call,07/16/2021,07/14/2021,46.00,0.24,-0.37,0.21,0.24,2961,4319
AMC,33.43,put,07/16/2021,07/14/2021,46.50,13.15,5.44,13.20,13.45,217,807
AMC,33.43,call,07/16/2021,07/14/2021,46.50,0.21,-0.37,0.20,0.22,1002,3643
AMC,33.43,put,07/16/2021,07/14/2021,47.00,13.80,5.70,13.65,13.95,426,1673
AMC,33.43,call,07/16/2021,07/14/2021,47.00,0.21,-0.33,0.20,0.22,9230,4627
AMC,33.43,put,07/16/2021,07/14/2021,47.50,14.15,5.75,13.80,15.10,76,645
AMC,33.43,call,07/16/2021,07/14/2021,47.50,0.18,-0.32,0.18,0.21,971,2041
AMC,33.43,put,07/16/2021,07/14/2021,48.00,14.84,5.87,14.45,14.95,354,1872
AMC,33.43,call,07/16/2021,07/14/2021,48.00,0.19,-0.28,0.17,0.20,8494,7110
AMC,33.43,put,07/16/2021,07/14/2021,48.50,14.25,4.70,14.90,15.70,91,397
AMC,33.43,call,07/16/2021,07/14/2021,48.50,0.19,-0.25,0.18,0.25,1965,2080
AMC,33.43,put,07/16/2021,07/14/2021,49.00,15.70,5.80,15.15,16.55,239,4038
AMC,33.43,call,07/16/2021,07/14/2021,49.00,0.17,-0.24,0.17,0.19,1940,4162
AMC,33.43,put,07/16/2021,07/14/2021,49.50,16.20,6.15,15.75,16.50,124,216
AMC,33.43,call,07/16/2021,07/14/2021,49.50,0.17,-0.23,0.16,0.18,649,1470
AMC,33.43,put,07/16/2021,07/14/2021,50.00,16.50,5.60,16.50,17.00,1059,8104
AMC,33.43,call,07/16/2021,07/14/2021,50.00,0.15,-0.22,0.15,0.16,13487,23299
AMC,33.43,put,07/16/2021,07/14/2021,50.50,15.35,3.30,16.65,18.05,19,253
AMC,33.43,call,07/16/2021,07/14/2021,50.50,0.15,-0.20,0.15,0.17,1045,1912
AMC,33.43,put,07/16/2021,07/14/2021,51.00,17.20,5.35,16.95,18.55,99,542
AMC,33.43,call,07/16/2021,07/14/2021,51.00,0.15,-0.19,0.15,0.16,1631,2378
AMC,33.43,put,07/16/2021,07/14/2021,51.50,15.65,2.75,17.45,19.05,20,207
AMC,33.43,call,07/16/2021,07/14/2021,51.50,0.18,-0.14,0.13,0.14,471,1135
AMC,33.43,put,07/16/2021,07/14/2021,52.00,17.55,5.02,17.90,19.55,67,699
